sample_id,cdr_label,cdr_description,language,script,topic,transcript,content_to_synthesize,target_duration_sec,chinese_char_count,speaker_id,speaker_gender,speaker_age_group,speaker_prompt_audio_filename,speaker_prompt_text_transcription,output_audio_filename,hesitation_count,repetition_count,self_correction_count,word_finding_difficulty_count,topic_drift_score,temporal_disorganization_score,sentence_fragment_ratio,information_density_score,coherence_score,target_pause_density,target_speech_rate,biomarker_notes,breezyvoice_ready,quality_warnings
tw_md_cdr0_0293,0,normal healthy speech,Taiwanese Mandarin,Traditional Chinese,整理家裡和洗衣服,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,16,61,speaker_f_01,female,adult,speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,tw_md_cdr0_0293.wav,1,1,0,0,0.0,0.02,0.03,0.77,0.97,very_low,normal,Dry-run example only. Replace with Qwen output for final dataset.,yes,
tw_md_cdr1_0044,1,mild dementia style speech,Taiwanese Mandarin,Traditional Chinese,昨天做了什麼事情,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,19,67,speaker_f_02,female,older_adult,speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,tw_md_cdr1_0044.wav,6,2,3,2,0.27,0.31,0.26,0.51,0.46,medium,slow,Dry-run example only. Replace with Qwen output for final dataset.,yes,
tw_md_cdr0_5_0297,0.5,very mild cognitive impairment style speech,Taiwanese Mandarin,Traditional Chinese,描述一次出門經驗,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,20,69,speaker_m_02,male,older_adult,speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,tw_md_cdr0_5_0297.wav,3,1,1,1,0.17,0.25,0.16,0.69,0.67,low,slightly_slow,Dry-run example only. Replace with Qwen output for final dataset.,yes,
tw_md_cdr0_5_0181,0.5,very mild cognitive impairment style speech,Taiwanese Mandarin,Traditional Chinese,描述買東西的過程,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,20,69,speaker_m_01,male,adult,speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,tw_md_cdr0_5_0181.wav,2,1,1,2,0.17,0.24,0.16,0.78,0.71,low,slightly_slow,Dry-run example only. Replace with Qwen output for final dataset.,yes,
tw_md_cdr0_0050,0,normal healthy speech,Taiwanese Mandarin,Traditional Chinese,去便利商店或全聯買東西,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,16,61,speaker_m_01,male,adult,speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,tw_md_cdr0_0050.wav,1,1,1,1,0.03,0.1,0.04,0.96,0.89,very_low,normal,Dry-run example only. Replace with Qwen output for final dataset.,yes,
tw_md_cdr2_0018,2,moderate dementia style speech,Taiwanese Mandarin,Traditional Chinese,和家人一起吃飯,我早上，嗯……早上有出去，去那個地方，買東西。買菜，還是買飯，我有點忘記。那個袋子，袋子我一直找，後來又在桌上。然後我好像有搭公車，可是又好像沒有，反正就是去那邊。,我早上，嗯……早上有出去，去那個地方，買東西。買菜，還是買飯，我有點忘記。那個袋子，袋子我一直找，後來又在桌上。然後我好像有搭公車，可是又好像沒有，反正就是去那邊。,20,67,speaker_m_01,male,adult,speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,tw_md_cdr2_0018.wav,10,6,4,4,0.61,0.45,0.42,0.43,0.32,high,very_slow,Dry-run example only. Replace with Qwen output for final dataset.,yes,
tw_md_cdr0_5_0156,0.5,very mild cognitive impairment style speech,Taiwanese Mandarin,Traditional Chinese,和朋友聊天,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,20,69,speaker_f_01,female,adult,speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,tw_md_cdr0_5_0156.wav,3,1,1,1,0.22,0.18,0.14,0.68,0.77,low,slightly_slow,Dry-run example only. Replace with Qwen output for final dataset.,yes,
tw_md_cdr0_0305,0,normal healthy speech,Taiwanese Mandarin,Traditional Chinese,談論家裡附近的環境,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,16,61,speaker_f_01,female,adult,speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,tw_md_cdr0_0305.wav,0,0,1,1,0.01,0.09,0.09,0.76,0.84,very_low,normal,Dry-run example only. Replace with Qwen output for final dataset.,yes,
tw_md_cdr3_0027,3,severe dementia style speech,Taiwanese Mandarin,Traditional Chinese,去菜市場買菜,嗯……我早上，早上……那個，出去。買，買那個東西。袋子，袋子不見，後來又有。我要說什麼，嗯……菜，還是飯。那個人很多，很多。回來，回來以後……我忘了。,嗯……我早上，早上……那個，出去。買，買那個東西。袋子，袋子不見，後來又有。我要說什麼，嗯……菜，還是飯。那個人很多，很多。回來，回來以後……我忘了。,21,52,speaker_f_02,female,older_adult,speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,tw_md_cdr3_0027.wav,15,8,2,9,0.81,0.7,0.57,0.14,0.32,very_high,fragmented_slow,Dry-run example only. Replace with Qwen output for final dataset.,yes,
tw_md_cdr0_0100,0,normal healthy speech,Taiwanese Mandarin,Traditional Chinese,談論家裡附近的環境,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,16,61,speaker_m_01,male,adult,speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,tw_md_cdr0_0100.wav,1,0,0,1,0.09,0.01,0.01,0.81,0.83,very_low,normal,Dry-run example only. Replace with Qwen output for final dataset.,yes,
tw_md_cdr2_0049,2,moderate dementia style speech,Taiwanese Mandarin,Traditional Chinese,整理家裡和洗衣服,我早上，嗯……早上有出去，去那個地方，買東西。買菜，還是買飯，我有點忘記。那個袋子，袋子我一直找，後來又在桌上。然後我好像有搭公車，可是又好像沒有，反正就是去那邊。,我早上，嗯……早上有出去，去那個地方，買東西。買菜，還是買飯，我有點忘記。那個袋子，袋子我一直找，後來又在桌上。然後我好像有搭公車，可是又好像沒有，反正就是去那邊。,20,67,speaker_m_01,male,adult,speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,tw_md_cdr2_0049.wav,8,4,3,7,0.47,0.45,0.5,0.33,0.47,high,very_slow,Dry-run example only. Replace with Qwen output for final dataset.,yes,
tw_md_cdr1_0017,1,mild dementia style speech,Taiwanese Mandarin,Traditional Chinese,回憶上週發生的事情,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,19,67,speaker_m_02,male,older_adult,speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,tw_md_cdr1_0017.wav,7,3,3,4,0.37,0.36,0.24,0.55,0.57,medium,slow,Dry-run example only. Replace with Qwen output for final dataset.,yes,
tw_md_cdr0_0181,0,normal healthy speech,Taiwanese Mandarin,Traditional Chinese,去便利商店或全聯買東西,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,16,61,speaker_m_01,male,adult,speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,tw_md_cdr0_0181.wav,0,1,1,0,0.04,0.03,0.03,0.9,0.91,very_low,normal,Dry-run example only. Replace with Qwen output for final dataset.,yes,
tw_md_cdr3_0003,3,severe dementia style speech,Taiwanese Mandarin,Traditional Chinese,昨天做了什麼事情,嗯……我早上，早上……那個，出去。買，買那個東西。袋子，袋子不見，後來又有。我要說什麼，嗯……菜，還是飯。那個人很多，很多。回來，回來以後……我忘了。,嗯……我早上，早上……那個，出去。買，買那個東西。袋子，袋子不見，後來又有。我要說什麼，嗯……菜，還是飯。那個人很多，很多。回來，回來以後……我忘了。,21,52,speaker_f_01,female,adult,speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,tw_md_cdr3_0003.wav,15,7,2,7,0.68,0.87,0.69,0.16,0.23,very_high,fragmented_slow,Dry-run example only. Replace with Qwen output for final dataset.,yes,
tw_md_cdr1_0170,1,mild dementia style speech,Taiwanese Mandarin,Traditional Chinese,描述一次出門經驗,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,19,67,speaker_m_01,male,adult,speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,tw_md_cdr1_0170.wav,7,4,3,4,0.27,0.34,0.32,0.53,0.61,medium,slow,Dry-run example only. Replace with Qwen output for final dataset.,yes,
tw_md_cdr2_0001,2,moderate dementia style speech,Taiwanese Mandarin,Traditional Chinese,整理家裡和洗衣服,我早上，嗯……早上有出去，去那個地方，買東西。買菜，還是買飯，我有點忘記。那個袋子，袋子我一直找，後來又在桌上。然後我好像有搭公車，可是又好像沒有，反正就是去那邊。,我早上，嗯……早上有出去，去那個地方，買東西。買菜，還是買飯，我有點忘記。那個袋子，袋子我一直找，後來又在桌上。然後我好像有搭公車，可是又好像沒有，反正就是去那邊。,20,67,speaker_m_02,male,older_adult,speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,tw_md_cdr2_0001.wav,8,4,2,4,0.48,0.55,0.35,0.42,0.26,high,very_slow,Dry-run example only. Replace with Qwen output for final dataset.,yes,
tw_md_cdr0_5_0241,0.5,very mild cognitive impairment style speech,Taiwanese Mandarin,Traditional Chinese,談論家裡附近的環境,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,20,69,speaker_m_02,male,older_adult,speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,tw_md_cdr0_5_0241.wav,4,2,0,2,0.1,0.22,0.12,0.77,0.68,low,slightly_slow,Dry-run example only. Replace with Qwen output for final dataset.,yes,
tw_md_cdr0_5_0029,0.5,very mild cognitive impairment style speech,Taiwanese Mandarin,Traditional Chinese,說明今天的計畫,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,20,69,speaker_f_02,female,older_adult,speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,tw_md_cdr0_5_0029.wav,4,1,1,2,0.17,0.19,0.16,0.68,0.7,low,slightly_slow,Dry-run example only. Replace with Qwen output for final dataset.,yes,
